fuel_type_code,station_name,street_address,intersection_directions,city,state,zip,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,geocode_status,latitude,longitude,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,country,intersection_directions_french,access_days_time_french,bd_blends_french,groups_with_access_code_french,hydrogen_is_retail,access_code,access_detail_code,federal_agency_code,facility_type,cng_dispenser_num,cng_on_site_renewable_source,cng_total_compression_capacity,cng_storage_capacity,lng_on_site_renewable_source,e85_other_ethanol_blends,ev_pricing,ev_pricing_french,lpg_nozzle_types,hydrogen_pressures,hydrogen_standards,cng_fill_type_code,cng_psi,cng_vehicle_class,lng_vehicle_class,ev_on_site_renewable_source,georeference,location
ELEC,TRG-351 Diamond Development,351 Southern Blvd,,Albany,NY,12209,,518-691-3119,E,,Public,24 hours daily,,,,,,6,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,42.630016,-73.774986,2021-06-07,189534,2022-02-10T19:42:29,P,,,2021-03-31,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,NONE,POINT (-73.774986 42.630016),POINT(-73.774986 42.630016)
ELEC,STVIN ST. VINCENT 1,890 Madison Ave,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.661226,-73.784070,2022-03-29,193751,2022-03-29T00:38:17,,,,2021-08-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.78407 42.661226),POINT(-73.784070 42.661226)
ELEC,MARKET 32 EV MARKET 32 EG CH,501 COLUMBIA PLAZA,,Rensselaer,NY,12144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.607573,-73.719919,2022-03-29,152319,2022-03-29T00:38:17,,,,2020-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.719919 42.607573),POINT(-73.719919 42.607573)
ELEC,Central Parking Corp,15 W 5th St,,Jamestown,NY,14701,,866-816-7584,E,,Public,Garage business hours,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,42.097522,-79.242525,2020-04-08,94845,2021-03-11T23:22:17,P,,,2015-07-22,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,POINT (-79.242525 42.097522),POINT(-79.242525 42.097522)
ELEC,PERRY CHARGING PERRY CHARGING,38 S Main St,,Perry,NY,14530,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.717358,-78.002460,2022-03-29,156352,2022-03-29T00:38:17,,,,2020-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.00246 42.717358),POINT(-78.002460 42.717358)
ELEC,COLACINO INUSTR COLACINO 3,126 Harrison Street,,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.048900,-77.093970,2022-03-29,174196,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.09397 43.0489),POINT(-77.093970 43.048900)
E85,Village Mobil,88 Wolf Rd,,Albany,NY,12205,,518-458-2161,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,42.715671,-73.812010,2022-01-10,35822,2022-03-08T22:36:57,P,,,2008-01-11,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,POINT (-73.81201 42.715671),POINT(-73.812010 42.715671)
ELEC,CDTA MENANDS 1,431 Broadway,,Menands,NY,12204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.702040,-73.715735,2022-03-29,206083,2022-03-29T00:38:17,,,,2022-02-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.715735 42.70204),POINT(-73.715735 42.702040)
ELEC,799 SENECA STATION 1,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.875099,-78.847525,2022-03-29,191255,2022-03-29T00:38:17,,,,2021-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.847525 42.875099),POINT(-78.847525 42.875099)
ELEC,854ELLICOTT 854 ELLICOTT 4,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901748,-78.867401,2022-03-29,180118,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.867401 42.901748),POINT(-78.867401 42.901748)
ELEC,SUNY BUFFALO JACOBS 8,50 Augspurger Rd,,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.998860,-78.786981,2022-03-29,182262,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.786981 42.99886),POINT(-78.786981 42.998860)
ELEC,SRYMCASSB BATTENKILL 1.1,15 Van Ness Ave,,Greenwich,NY,12834,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.093964,-73.506775,2022-03-29,183460,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.506775 43.093964),POINT(-73.506775 43.093964)
ELEC,SUNation Solar Systems,171 Remington Blvd,,Ronkonkoma,NY,11779,,631-750-9454,E,,Public,Dusk to dawn daily,,,,,,3,,,Non-Networked,,200-9,40.790090,-73.130392,2021-05-06,78416,2022-02-10T19:42:29,P,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,SOLAR,POINT (-73.130392 40.79009),POINT(-73.130392 40.790090)
ELEC,STONY BROOK UNV ESS,Campus Dr,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.914369,-73.125742,2022-03-29,162403,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.125742 40.914369),POINT(-73.125742 40.914369)
ELEC,"CHEEKTOWAGA ALEXANDER #3",275 Alexander Ave,,Buffalo,NY,14211,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.913060,-78.791198,2022-03-29,183768,2022-03-29T00:38:17,,,,2021-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.791198 42.91306),POINT(-78.791198 42.913060)
ELEC,WILLIAMSVILLE VILLAGE HALL 1,5565 Main St,,Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.961981,-78.745451,2022-03-29,162301,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.745451 42.961981),POINT(-78.745451 42.961981)
ELEC,Icon Parking 16 W 16th Street - Tesla Destination,16 W 16th St,,New York,NY,10011,,212-242-9635  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.737595,-73.993837,2020-11-03,115026,2021-03-11T23:22:17,P,,,2016-01-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.993837 40.737595),POINT(-73.993837 40.737595)
ELEC,HYATT POUGHKEPS HYATT POUGHKEPS,2165 South Rd,,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.636660,-73.919620,2022-03-29,143493,2022-03-29T00:38:17,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.91962 41.63666),POINT(-73.919620 41.636660)
ELEC,RCP MAIN LOT 2,4254 NY-43,,Wynantskill,NY,12198,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.653060,-73.652081,2022-03-29,196458,2022-03-29T00:38:17,,,,2021-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.652081 42.65306),POINT(-73.652081 42.653060)
ELEC,VILLAGEHALL RHINEBECK 2,55 E Market St,,Rhinebeck,NY,12572,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.927273,-73.910650,2022-03-29,175155,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.91065 41.927273),POINT(-73.910650 41.927273)
ELEC,iPark NYC The Carnegie Garage - Tesla Destination,200 E 94th St,,New York,NY,10128,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.783355,-73.949998,2020-11-03,115043,2021-03-11T23:22:17,P,,,2016-09-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.949998 40.783355),POINT(-73.949998 40.783355)
ELEC,Beacon Metro North Train Station,1 Ferry Plaza,Located off Route 9D,Beacon,NY,12508,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,200-8,41.505079,-73.983205,2020-04-08,65284,2021-03-11T23:22:17,SG,,,2018-04-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,,,,,,,,,,,POINT (-73.983205 41.505079),POINT(-73.983205 41.505079)
ELEC,NATIONAL GRID CLARKSON U,8 Clarkson Ave,,Potsdam,NY,13676,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.662770,-74.998241,2022-03-29,162363,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.998241 44.66277),POINT(-74.998241 44.662770)
ELEC,ROCHESTER NY ROC CITY HALL1,30 Church St,,Rochester,NY,14614,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.156992,-77.614895,2022-03-29,162173,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.614895 43.156992),POINT(-77.614895 43.156992)
ELEC,Fort William Henry - Tesla Destination,48 Canada St,,Lake George,NY,12845,,518-668-3081  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.421013,-73.712711,2020-11-03,122485,2021-03-11T23:22:17,P,,,2019-03-01,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,POINT (-73.712711 43.421013),POINT(-73.712711 43.421013)
ELEC,Walmart 1949 Fredonia,10401 Bennett Road,,Fredonia,NY,14063,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.453787,-79.311176,2022-03-29,168359,2022-03-29T04:34:23,,,,2020-11-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-79.311176 42.453787),POINT(-79.311176 42.453787)
ELEC,GHMC PARKINGGARAGE8,707 E Main St,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.441863,-74.366593,2022-03-29,204670,2022-03-29T00:38:17,,,,2022-01-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.366593 41.441863),POINT(-74.366593 41.441863)
ELEC,CITY AMSTERDAM EV5,117 Hewitt Street Shuttleworth Park,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960293,-74.172179,2022-03-29,187635,2022-03-29T00:38:17,,,,2021-04-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.172179 42.960293),POINT(-74.172179 42.960293)
ELEC,"The Standard, East Village - Tesla Destination",25 Cooper Street,,New York,NY,10034,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.867375,-73.924227,2020-11-03,169201,2021-03-11T23:22:17,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,POINT (-73.924227 40.867375),POINT(-73.924227 40.867375)
ELEC,PANYNJ LGA WEST 4,LGA West Garage LaGuardia Airport,,East Elmhurst,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.772977,-73.875474,2022-03-29,180141,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.875474 40.772977),POINT(-73.875474 40.772977)
ELEC,Vassar College,124 Raymond Ave,,Poughkeepsie,NY,12604,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.690219,-73.898165,2020-10-09,123064,2021-03-11T23:22:17,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,POINT (-73.898165 41.690219),POINT(-73.898165 41.690219)
ELEC,HAMPTON INN STATION 2,1120 South Ave,,Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.612688,-74.178948,2022-03-29,181662,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.178948 40.612688),POINT(-74.178948 40.612688)
ELEC,BURNS MGT EXCELSIOR 1,2125 Whistler Ct,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.093550,-73.755474,2022-03-29,173903,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.755474 43.09355),POINT(-73.755474 43.093550)
LPG,U-Haul,1001 Canal St,,Syracuse,NY,13210,,315-474-2923,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-8,43.051679,-76.124668,2021-06-07,67546,2022-02-22T14:31:10,P,,,2015-06-01,,,true,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"QUICK_CONNECT"", ""ACME",,,,,,,,POINT (-76.124668 43.051679),POINT(-76.124668 43.051679)
ELEC,SCHENECTADY CITY HALL,500-530 Liberty St,,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.814348,-73.939017,2022-03-29,162342,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.939017 42.814348),POINT(-73.939017 42.814348)
ELEC,PICOTTE 12 CORPORATE 2,12 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.685814,-73.766380,2022-03-29,181234,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.76638 42.685814),POINT(-73.766380 42.685814)
ELEC,GGMC Parking 50 E 79th St Garage - Tesla Destination,50 E 79th St,,New York,NY,10075,,212-879-0670  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775932,-73.961937,2020-11-03,115144,2021-03-11T23:22:17,P,,,2016-01-01,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.961937 40.775932),POINT(-73.961937 40.775932)
ELEC,NATIONAL GRID JEFFERSON 1,1220 Coffeen street,,Watertown,NY,13601,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.992703,-75.932701,2022-03-29,162251,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-75.932701 43.992703),POINT(-75.932701 43.992703)
ELEC,Icon Parking 101 West End Ave - Tesla Destination,101 West End Ave,,New York,NY,10023,,212-874-8021  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775188,-73.988501,2020-11-03,114994,2021-03-11T23:22:17,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.988501 40.775188),POINT(-73.988501 40.775188)
ELEC,HARMONY MILLS 1 RIVERVIEW 1.2,N Mohawk St & Vliet St,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.780530,-73.704030,2022-03-29,174738,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.70403 42.78053),POINT(-73.704030 42.780530)
ELEC,MARRIOTTSS STATION 3,47 Excelsior Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.089337,-73.777234,2022-03-29,203140,2022-03-29T00:38:17,,,,2021-12-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.777234 43.089337),POINT(-73.777234 43.089337)
ELEC,Railroad Museum of Long Island - Tesla Destination,416 Griffing Ave,,Riverhead,NY,11901,,631-727-7920  877-798-3752,E,,Public - Call ahead,24 hours daily,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.920448,-72.666154,2020-11-03,150537,2021-03-11T23:22:17,P,,,2019-09-30,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,,,,,,,,Free,,,,,,,,,,POINT (-72.666154 40.920448),POINT(-72.666154 40.920448)
ELEC,Custer Observatory - Tesla Destination,1115 Main Bayview Rd,,Southold,NY,11971,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.052046,-72.434680,2020-11-03,152628,2021-03-11T23:22:17,P,,,2020-01-20,,,,,TESLA,US,,,,Public,,public,,,OTHER,,,,,,,Free,,,,,,,,,,POINT (-72.43468 41.052046),POINT(-72.434680 41.052046)
ELEC,WATERLINE 2W STATION 2,400 W 61st St,,New York,NY,10069,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.773300,-73.991532,2022-03-29,211962,2022-03-29T00:38:17,,,,2022-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.991532 40.7733),POINT(-73.991532 40.773300)
ELEC,Staten Island Mall - Dave & Buster’s,2655 Richmond Ave,,Staten Island,NY,10314,,888-264-2208,E,,Public,6am-12am daily,,,,,,4,,,Volta,https://voltacharging.com/,GPS,40.582763,-74.167812,2021-04-08,166728,2022-02-10T19:42:29,P,,,2020-08-31,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,POINT (-74.167812 40.582763),POINT(-74.167812 40.582763)
ELEC,Augspurger Ramp,362 Pearl St,,Buffalo,NY,14202,,716-849-5812  866-816-7584,E,,Public - Credit card at all times,24 hours daily; must use EVConnect app for payment,A D Debit M V,,,,,6,,,EV Connect,http://evconnect.com/,200-8,42.889784,-78.874463,2021-12-09,104726,2022-02-10T19:42:29,LG,,,2018-04-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PAY_GARAGE,,,,,,,$0.10 per kWh,,,,,,,,,,POINT (-78.874463 42.889784),POINT(-78.874463 42.889784)
ELEC,PEAK POINT APT PEAK POINT EV3,1427 Saratoga Rd,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.978510,-73.861520,2022-03-29,191435,2022-03-29T00:38:17,,,,2021-06-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.86152 42.97851),POINT(-73.861520 42.978510)
ELEC,Asa Ransom House - Tesla Destination,10529 Main St,,Clarence,NY,14031,,716-759-2315  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.980201,-78.595784,2020-11-03,114924,2021-03-11T23:22:17,P,,,2016-01-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,POINT (-78.595784 42.980201),POINT(-78.595784 42.980201)
ELEC,NYC FLEET DPROCBRZAC_2_L3,625 Father Capodanno Blvd,,South Beach,NY,10305,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.582787,-74.075270,2022-03-29,185142,2022-03-29T00:38:17,,,,2021-02-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.07527 40.582787),POINT(-74.075270 40.582787)
ELEC,Village of Sodus Point,8482 Greig St,,Sodus Point,NY,14555,,866-816-7584,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.270263,-76.980982,2021-11-04,198011,2021-12-06T18:36:15,P,,,2021-10-19,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,POINT (-76.9809823597525 43.2702630063369),POINT(-76.980982 43.270263)
ELEC,210 HANCOCK STATION 1,423 1st St,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.448275,-76.503354,2022-03-29,162304,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-76.503354 42.448275),POINT(-76.503354 42.448275)
ELEC,799 SENECA STATION 6,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.875076,-78.847686,2022-03-29,191250,2022-03-29T00:38:17,,,,2021-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.847686 42.875076),POINT(-78.847686 42.875076)
ELEC,"CHEEKTOWAGA ALEXANDER #1",275 Alexander Ave,,Buffalo,NY,14211,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.913097,-78.791247,2022-03-29,183767,2022-03-29T00:38:17,,,,2021-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.791247 42.913097),POINT(-78.791247 42.913097)
ELEC,MTP 625 W 57th Street - Tesla Destination,625  W 57th St,,New York,NY,10019,,212-247-0700  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.771431,-73.992964,2020-11-03,115176,2021-03-11T23:22:17,P,,,2017-09-01,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.992964 40.771431),POINT(-73.992964 40.771431)
ELEC,NATIONAL GRID KOHLS AMHERST,3115 Niagara Falls Blvd,,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.039273,-78.820953,2022-03-29,162208,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.820953 43.039273),POINT(-78.820953 43.039273)
LPG,Ideal Bottle Gas,9 Pinehurst Dr,,Bellport,NY,11713,,631-376-0740,E,,Public - Credit card at all times,"8am-4:15pm M-F, 8am-1:45pm Sat",D M V,,,,,,,,,,200-9,40.806551,-72.947099,2022-03-07,75475,2022-03-07T19:49:53,P,,,2016-04-29,,,true,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,POINT (-72.947099 40.806551),POINT(-72.947099 40.806551)
ELEC,Great Pines - Tesla Destination,4920  State Route 28,,Old Forge,NY,13420,,315-369-6777  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.758812,-74.859153,2020-11-03,115201,2021-03-11T23:22:17,P,,,2017-09-01,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,POINT (-74.859153 43.758812),POINT(-74.859153 43.758812)
ELEC,The Lovett Group,109-15 14th Ave,,College Point,NY,11356,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,8,,,EV Connect,http://evconnect.com/,200-8,40.785772,-73.857401,2020-04-08,94836,2021-03-11T23:22:17,P,,,2016-06-22,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,POINT (-73.857401 40.785772),POINT(-73.857401 40.785772)
ELEC,TPWC TPWC 10,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.714041,-73.935230,2022-03-29,211659,2022-03-29T00:38:17,,,,2022-03-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.93523 42.714041),POINT(-73.935230 42.714041)
